Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
E85,Speedway #6809,2139 N Manheim Rd,,Northlake,IL,60164,,847-288-0133,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.916058,-87.883544,2023-09-14,80226,2023-09-14 14:01:49 UTC,P,,,2016-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,ONE SOUTH WACKE OSW STATION #1,1 S Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.881597,-87.636514,2023-11-10,80236,2023-11-10 00:14:48 UTC,,,,2016-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OAK PARK 1 LAKE FOREST 2,170 Forest Ave,,Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889278,-87.7996,2023-11-10,81460,2023-11-10 00:14:01 UTC,,,,2017-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LIBERTYVILLE W CHURCH,123 W Church St,,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.286146,-87.95561,2023-11-10,81531,2023-11-10 00:13:48 UTC,,,,2017-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
E85,Thorntons #112,14805 S Cicero Ave,,Oak Forest,IL,60452,,708-535-1348,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.62307,-87.73674,2023-09-14,81650,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #114,180 E Rollins Rd,,Round Lake Beach,IL,60073,,847-740-8021,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,42.379234,-88.078285,2023-09-14,81651,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #2,2 N Barrington Rd,,Streamwood,IL,60107,,630-289-5959,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,42.032365,-88.145201,2023-09-14,81657,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #3,7600 W 159th St,,Orland Park,IL,60462,,708-614-0377,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.602566,-87.804313,2023-09-14,81658,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #301,5900 S Harlem Ave,,Summit,IL,60501,,708-458-3227,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.7842,-87.801748,2023-09-14,81659,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #306,100 E Dundee Ave,,East Dundee,IL,60118,,847-428-3217,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,42.104059,-88.257034,2023-09-14,81661,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #317,2330 127th St,,Blue Island,IL,60406,,708-239-0977,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,41.66305266797919,-87.67845737168884,2023-09-14,81662,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #319,24144 W Eames St,,Channahon,IL,60410,,815-521-3220,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.45491,-88.1993,2023-09-14,81663,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #320,476 N York Rd,,Elmhurst,IL,60126,,630-415-3001,E,,Public,24 hours daily,A Cash D M Voyager Wright_Exp,,,,,,,,,,200-9,41.912437,-87.940365,2023-09-14,81664,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #321,3233 Grand Ave,,Waukegan,IL,60085,,847-336-0730,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.36977,-87.88048,2023-09-14,81665,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #9,800 W Lake St,,Addison,IL,60101,,630-543-7511,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.94149,-88.00973,2023-09-14,81666,2023-09-14 14:01:49 UTC,P,,,2017-02-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
ELEC,ELECTRONIC THE BERNADIN,750 N Wabash Ave,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.896407,-87.626875,2023-11-10,82637,2023-11-10 00:09:52 UTC,,,,2017-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
E85,Thorntons #117,900 N La Fox St,,South Elgin,IL,60177,,847-608-8295,E,,Public,24 hours daily,A Cash Checks D Debit M V Voyager Wright_Exp,,,,,,,,,,GPS,42.003747,-88.297086,2023-09-14,82645,2023-09-14 14:01:49 UTC,P,,,2017-05-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,BP,700 E US 45,,Mundelein,IL,60060,,847-837-8436,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,42.236816,-87.993575,2023-09-14,82794,2023-09-14 14:01:49 UTC,P,,,2017-05-31,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,KANE COUNTY HEALTH DEPT,1240 N Highland Ave,,Aurora,IL,60506,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.784525,-88.329587,2023-11-10,85474,2023-11-10 00:14:00 UTC,,,,2017-06-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ESB LAW FIRM ESB LAW STATION,440 Central Ave,,Highland Park,IL,60035,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.186114,-87.796535,2023-11-10,85484,2023-11-10 00:16:03 UTC,,,,2017-06-09,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OAKTON COLLEGE1 LEE CENTER,Oakton Community College 1600 E. Golf Road,,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.063975,-87.878192,2023-11-10,85691,2023-11-10 00:16:17 UTC,,,,2017-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
E85,Speedway #5036,110 Arrowhead Dr,,Hampshire,IL,60140,,847-683-9372,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,42.147899,-88.509072,2023-09-14,85724,2023-09-14 14:01:49 UTC,P,,,2017-06-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Speedway #3995,2091 Crystal Pkwy,,Belvidere,IL,61008,,815-547-8262,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,42.238272,-88.831889,2023-09-14,85726,2023-09-14 14:01:49 UTC,P,,,2017-06-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,CLC LOT 7 PARKING LOT 1,"Rotunda Way, N of Brae Loch Rd Parking Lot 1",,Grayslake,IL,60030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.353034,-88.011124,2023-11-10,85848,2023-11-10 00:15:17 UTC,,,,2017-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OPTIMA OPTIMA 4,220 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891107,-87.62139,2023-11-10,86015,2023-11-10 00:12:38 UTC,,,,2017-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MOMENT MOMENT 1,545 N McClurg Ct,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892047,-87.617241,2023-11-10,86102,2023-11-10 00:13:34 UTC,,,,2017-07-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
E85,Thorntons #318,1330 S Neltnor Blvd,,West Chicago,IL,60185,,630-562-9110,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-8,41.863524,-88.194865,2023-09-14,86189,2023-09-14 14:01:49 UTC,P,,,2017-07-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,PARKING GARAGE GARAGE LEVEL 1,118 N Jefferson St,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883868,-87.642736,2023-11-10,86219,2023-11-10 00:12:43 UTC,,,,2017-08-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PECK FARM EV STATION 01,4038 Kaneville Rd,,Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.869504,-88.362638,2023-11-10,87611,2023-11-10 00:17:06 UTC,,,,2017-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OAK PARK 1 HOLLY COURT 3B,1149 Holly Ct,,Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889409,-87.804235,2023-11-10,87679,2023-11-10 00:16:56 UTC,,,,2017-09-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
CNG,Ameren Illinois,2600 N Center St,,Maryville,IL,62062,,,E,,Private,,,,Q,3600,,,,,,,200-9,38.730035,-89.954063,2023-01-10,88090,2023-09-20 14:49:27 UTC,T,,,2017-10-03,,HD,,,,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,Q,3600,HD,,,,,,,,,false,,HD,
E85,Speedway #3994,1501 W Roosevelt Rd,,West Chicago,IL,60185,,630-876-9902,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.877721,-88.235499,2023-09-14,88238,2023-09-14 14:01:49 UTC,P,,,2017-10-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Marathon - South Holland,1144 E 162nd St,,South Holland,IL,60473,,708-331-1575,E,,Public - Credit card at all times,24 hours daily,A D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.60107,-87.58871,2023-09-14,88508,2023-09-14 14:01:49 UTC,P,,,2017-11-15,,,,true,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,"[""E40-Plus""]",,,,,,,,,,,false,,,,,,,,MD,
ELEC,KANE COUNTY STATION 1,719 S Batavia Ave,,Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.879214,-88.308461,2023-11-10,88607,2023-11-10 00:18:24 UTC,,,,2017-11-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
E85,Thorntons #111,12052 S Western Ave,,Blue Island,IL,60406,,708-385-2255,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,,,,,200-8,41.67405,-87.68089,2023-09-14,88744,2023-09-14 14:01:49 UTC,P,,,2017-12-15,,,,false,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,
E85,Thorntons #128,2171 S 8th St,,West Dundee,IL,60118,,847-741-8154,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-8,42.087053,-88.28957,2023-09-14,88745,2023-09-14 14:01:49 UTC,P,,,2017-12-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,,
E85,Thorntons #325,1141 E 162nd St,,South Holland,IL,60473,,708-331-2490,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-8,41.600796,-87.588129,2023-09-14,88750,2023-09-14 14:01:49 UTC,P,,,2017-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #118,15800 S Route 59,,Plainfield,IL,60544,,815-439-9302,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,41.595058,-88.20229,2023-09-14,88753,2023-09-14 14:01:49 UTC,P,,,2017-12-15,,,,true,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,LD,
E85,Thorntons #18,601 S Harlem Ave,,Forest Park,IL,60130,,708-366-1213,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,41.875666,-87.804942,2023-09-14,88768,2023-09-14 14:01:49 UTC,P,,,2017-12-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,
ELEC,EVANSTON CAMPUS NORTH GARAGE 4,2311 N. Campus Dr,,Evanston,IL,60208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.059424,-87.674182,2023-11-10,88778,2023-11-10 00:17:57 UTC,,,,2017-12-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EVANSTON CAMPUS SOUTH GARAGE 1,1850 Campus Dr,,Evanston,IL,60208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.050577,-87.673523,2023-11-10,88790,2023-11-10 00:17:57 UTC,,,,2017-12-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EVANSTON CAMPUS SOUTH GARAGE 4,1841 Sheridan Rd,,Evanston,IL,60208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.050534,-87.67334,2023-11-10,88832,2023-11-10 00:17:08 UTC,,,,2017-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GOVT. CENTER BATAVIA RIVERWA,Batavia Riverwalk,,Batavia,IL,60510,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851905,-88.308909,2023-11-10,89797,2023-11-10 00:19:02 UTC,,,,2017-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
E85,Circle K #1404,1212 N Bowman Ave,,Danville,IL,61832,,217-431-3750,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,40.145805,-87.612233,2023-09-14,91914,2023-09-14 14:01:49 UTC,P,,,2018-01-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Murphy USA,1265 Lake Ave,,Woodstock,IL,60098,,815-337-2440,E,,Public - Credit card after hours,5:30am-11:30pm daily,A Cash D Debit M V,,,,,,,,,,200-8,42.29784,-88.42531,2023-09-14,92036,2023-09-14 14:01:49 UTC,P,,,2018-02-15,,,,true,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,CONVENIENCE_STORE,,,,,,"[""E15""]",,,,,,,,,,,false,,,,,,,,MD,
E85,Speedway #4440,38900 N Green Bay Rd,,Beach Park,IL,60087,,847-360-1298,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,42.426927,-87.877284,2023-09-14,92076,2023-09-14 14:01:49 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Speedway #5004,2700 Algonquin Rd,,Lake in the Hills,IL,60156,,847-458-0449,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-8,42.186636,-88.252547,2023-09-14,92077,2023-09-14 14:01:49 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Speedway #6210,22055 N Kelsey Rd,,Lake Barrington,IL,60010,,847-842-8663,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,42.18387,-88.189492,2023-09-14,92079,2023-09-14 14:01:49 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,
E85,Speedway #7350,5499 Grand Ave,,Gurnee,IL,60031,,847-249-8444,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,42.377985,-87.938771,2023-09-14,92084,2023-09-14 14:01:49 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,
E85,Speedway #7503,1300 W Fayette Ave,,Effingham,IL,62401,,217-342-3012,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,39.121698,-88.558467,2023-09-14,92086,2023-09-14 14:01:49 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Speedway #8799,6800 S Archer Rd,,Bedford Park,IL,60455,,708-924-1961,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,GPS,41.76881976861751,-87.81983897369383,2023-09-14,92088,2023-09-14 14:01:49 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Speedway #8851,1775 N Lafox St,,South Elgin,IL,60177,,847-717-0901,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,42.009464,-88.289827,2023-09-14,92089,2023-09-14 14:01:49 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Gas N Wash - Shorewood,1201 W Jefferson St,,Shorewood,IL,60404,,815-280-6590,E,,Public,24 hours daily,A Cash D Debit M V Wright_Exp,,,,,,,,,,200-8,41.5209,-88.21873,2023-09-14,92132,2023-09-14 14:01:49 UTC,P,,,2018-02-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,ADVOCATE CHRIST GARAGE A,4440 95th St,,Oak Lawn,IL,60453,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.721922,-87.732853,2023-11-10,92324,2023-11-10 00:19:16 UTC,,,,2018-03-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
E85,Meijer Gas #301,1010 N Kinzie Ave,,Bradley,IL,60915,,779-301-8229,E,,Public,24 hours daily,A Cash CREDIT D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.159213,-87.850974,2023-08-10,94614,2023-08-10 16:58:49 UTC,P,,,2019-03-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,Mariano's - Frankfort IL,21001 S LaGrange Rd,Located off of LaGrange in the parking ||lot between McDonalds and Mariano's. ||(left side of the Mariano's bldg.)||,Frankfort,IL,60423,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.509059,-87.848268,2023-11-10,95170,2023-11-10 00:01:53 UTC,,,,2015-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,The RDI Group,1025 W Thorndale Ave,,Itasca,IL,60143,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.983917,-88.028338,2023-11-10,96269,2023-11-10 00:00:51 UTC,,,,2012-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,McDonald's - Highland Park,1988 First Avenue,,Highland Park,IL,60035,,888-998-2546,T,2023-09-11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,42.18876,-87.801595,2023-11-10,96538,2023-11-10 00:01:53 UTC,,,,2016-08-12,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
BD,Thorntons #115,800 NW Hwy,,Cary,IL,60013,,847-516-2210,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,B20,,,,,,,,,200-8,42.218188,-88.258297,2023-09-14,98623,2023-09-14 14:01:49 UTC,P,,,2018-05-15,,,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #119,2265 W Algonquin Rd,,Lake in the Hills,IL,60156,,847-458-0470,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,42.17506,-88.33012,2023-09-14,98624,2023-09-14 14:01:49 UTC,P,,,2018-05-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
E85,Thorntons #322,3450 S California Ave,,Chicago,IL,60632,,773-523-2030,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.83056,-87.69573,2023-09-14,98631,2023-09-14 14:01:49 UTC,P,,,2018-05-15,,,,false,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,MD,
ELEC,Berman Nissan - Chicago,3456 N Kedzie Ave,,Chicago,IL,60618,,773-295-4650,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,41.943587,-87.708212,2020-06-09,98760,2023-02-15 22:45:41 UTC,P,,,2018-06-06,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false
ELEC,Berman Nissan - Chicago,3456 N Kedzie Ave,,Chicago,IL,60618,,773-295-4650,E,,Private,,,,,,,1,,,Non-Networked,,GPS,41.943587,-87.708212,2020-06-09,98761,2023-02-15 22:45:41 UTC,P,,,2018-06-06,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,2001 P5 GARAGE ESPLANADE I,2001 Butterfield Rd,,Downers Grove,IL,60515,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.830267,-88.032935,2023-11-10,98815,2023-11-10 00:14:14 UTC,,,,2018-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TRITON TRITON BLDG B,Hemingway Dr,,River Grove,IL,60171,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.914531,-87.842204,2023-11-10,99352,2023-11-10 00:21:23 UTC,,,,2018-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
