Fuel_Type_Code,Station_Name,Street_Address,City,ZIP,Station_Phone,Status_Code,Groups_With_Access_Code,Access_Days_Time,EV_DC_Fast_Count,EV_Network,Provider,Geocode_Status,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Owner_Type_Code,Open_Date,LPG_Primary,E85_Blender_Pump,EV_Connector_Types,Access_Detail_Code,Facility_Type,CNG_Dispenser_Num,Restricted_Access,EV_Workplace_Charging,Credit,Cash,Debit,No Payment Info
E85,Shell,4231 W Algonquin Rd,Lake in the Hills,60156,224-256-2385,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,42.17618,-88.37962,9/14/2023,219716,9/14/2023,P,3/31/2022,False,False,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,0
E85,Shell,2832 S Illinois Rte 59,Naperville,60564,630-548-5407,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.71269,-88.20529,9/14/2023,219717,9/14/2023,P,3/31/2022,False,False,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,0
E85,Murphy Express,1481 Brook Forest Ave,Joliet,60431,815-254-3841,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.54809,-88.20149,9/14/2023,219821,9/14/2023,P,4/14/2022,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,0
E85,Power Energy,7200 W 63rd St,Summit,60501,708-458-1212,E,Public,24 hours daily,0,Non-Networked,Not Applicable,GPS,41.77767,-87.80109,6/14/2022,219822,9/1/2023,P,4/14/2022,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,1
E85,Thorntons #122,2310 Elmhurst Rd,Elk Grove Village,60007,847-238-0106,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.99305,-87.94054,9/14/2023,219823,9/14/2023,P,4/13/2022,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,0
E85,Thorntons #124,15918 Weber Rd,Crest Hill,60403,815-254-3573,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.59482,-88.12318,9/14/2023,219824,9/14/2023,P,4/13/2022,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,0
E85,Thorntons,911 Tek Dr,Crystal Lake,60014,815-529-4530,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,42.21507,-88.28757,9/14/2023,219825,9/14/2023,P,4/13/2022,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,0
E85,Shell,1 N Green Bay Rd,Waukegan,60085,224-656-5054,T,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,42.35976,-87.87374,9/14/2023,219826,9/14/2023,P,4/11/2022,False,True,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,0
E85,Shell,7717 W 95th St,Hickory Hills,60457,708-529-7980,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.71792,-87.81118,9/14/2023,219827,9/14/2023,P,3/31/2022,False,False,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,0
E85,Shell,1600 Lake St,Roselle,60172,630-237-4769,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.97221,-88.11873,9/14/2023,219828,9/14/2023,P,3/31/2022,False,False,NA,CALL,CONVENIENCE_STORE,0,False,False,1,1,1,0
ELEC,Burr Ridge Village Center - Tesla Supercharger,515  Village Center Drive,Burr Ridge,60527,877-798-3752,E,Public,24 hours daily,16,Tesla,https://www.tesla.com/supercharger,GPS,41.752243,-87.913994,7/1/2023,220202,7/14/2023,P,5/24/2022,False,False,TESLA,CALL,PARKING_LOT,0,False,False,0,0,1,0
ELEC,WHEELING METRA WEST LOT2,101 Wheeling Rd,Wheeling,60090,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.13642,-87.930244,11/10/2023,220224,11/10/2023,Unknown,5/27/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,PLYMOUTH PLACE STATION 1,315 N La Grange Rd,La Grange Park,60526,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.82038,-87.86791,11/10/2023,220241,11/10/2023,Unknown,5/27/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,PLYMOUTH PLACE STATION 2,315 N La Grange Rd,La Grange Park,60526,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.82038,-87.86792,11/10/2023,220242,11/10/2023,Unknown,5/27/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,HH OAK LAWN SALES SW,9121 S Cicero Ave,Oak Lawn,60453,888-758-4389,E,Public,Less than 24 hours,1,ChargePoint Network,http://www.chargepoint.com/,GPS,41.72637,-87.73988,11/10/2023,220336,11/10/2023,Unknown,5/28/2022,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,HH OAK LAWN SALES NW,9121 S Cicero Ave,Oak Lawn,60453,888-758-4389,E,Public,Less than 24 hours,1,ChargePoint Network,http://www.chargepoint.com/,GPS,41.726303,-87.74008,11/10/2023,220337,11/10/2023,Unknown,5/28/2022,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,BAXTER DFG-G3-3NW,1 Baxter Pkwy,Deerfield,60015,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.159115,-87.879555,11/10/2023,220391,11/10/2023,Unknown,6/1/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,LINCOLN COMMON LINCOLN COMMON,2316 N Lincoln Ave,Chicago,60614,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.924267,-87.647385,11/10/2023,220422,11/10/2023,Unknown,6/2/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Cubs Blue Lot,1094 W Waveland,Chicago,60613,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.94902,-87.65672,11/9/2023,220479,11/9/2023,Unknown,5/12/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Meijer - Tesla Supercharger,2700 US-34,Oswego,60543,877-798-3752,E,Public,24 hours daily,12,Tesla,https://www.tesla.com/supercharger,GPS,41.699852,-88.31267,7/1/2023,220691,7/14/2023,P,5/28/2022,False,False,TESLA,CALL,GROCERY,0,False,False,0,0,1,0
ELEC,Casey's General Store - Tesla Supercharger,330 S 7th Street,Rochelle,61068,877-798-3752,E,Public,24 hours daily,8,Tesla,https://www.tesla.com/supercharger,GPS,41.91691,-89.06914,7/1/2023,220694,7/14/2023,P,5/28/2022,False,False,TESLA,CALL,GAS_STATION,0,False,False,0,0,1,0
ELEC,"Sodick, Inc.",601 Commerce Drive,Schaumburg,60173,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,42.06021,-88.06599,11/9/2023,221546,11/9/2023,Unknown,5/20/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,"Kohl's Morton Grove, IL",6931 Dempster St.,Morton Grove,60053,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,42.039593,-87.797386,11/10/2023,221799,11/10/2023,Unknown,6/16/2022,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Quality Inn & Suites,2811 Woodlawn Rd,Lincoln,62656,888-998-2546,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,40.157246,-89.40931,11/10/2023,222158,11/10/2023,Unknown,6/29/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,LOT E SOUTH,1 Stevenson Dr,Lincolnshire,60069,888-758-4389,E,Public,Less than 24 hours,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.201244,-87.94442,11/10/2023,222199,11/10/2023,Unknown,6/30/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,LOT E NORTH,1 Stevenson Dr,Lincolnshire,60069,888-758-4389,E,Public,Less than 24 hours,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.20127,-87.94441,11/10/2023,222200,11/10/2023,Unknown,6/30/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Meijer - Tesla Supercharger,5909  Illinois Road,Fort Wayne,46804,877-798-3752,E,Public,24 hours daily,12,Tesla,https://www.tesla.com/supercharger,GPS,41.07315,-85.21818,7/1/2023,222336,7/14/2023,P,6/25/2022,False,False,TESLA,CALL,GROCERY,0,False,False,0,0,1,0
ELEC,"Kohl's Frankfort, IL",11055 W Lincoln Hwy,Frankfort,60423,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.50115,-87.88501,11/10/2023,222368,11/10/2023,Unknown,6/30/2022,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Parking lot 3 North Entrance Parking,667 N 11th St,Quincy,62301,888-998-2546,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,39.9392,-91.3986,11/9/2023,222448,11/9/2023,Unknown,7/1/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,HOFFMAN ESTATES VILLAGE HALL 1,1900 Hassell Rd,Hoffman Estates,60169,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.06406,-88.12459,11/10/2023,223046,11/10/2023,Unknown,7/9/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,HOFFMAN ESTATES VILLAGE HALL 2,1900 Hassell Rd,Hoffman Estates,60169,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.06406,-88.12461,11/10/2023,223047,11/10/2023,Unknown,7/9/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,SWEC_ SWEC_ANDG4,3417 District Dr,Edwardsville,62025,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,38.7822,-89.924644,11/10/2023,223559,11/10/2023,Unknown,7/16/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,SWEC_ SWEC_ANDG2,100 District Dr,Edwardsville,62025,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,38.782974,-89.923676,11/10/2023,223560,11/10/2023,Unknown,7/16/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,SWEC_ SWEC_ANDG3,100 District Dr,Edwardsville,62025,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,38.782974,-89.923615,11/10/2023,223561,11/10/2023,Unknown,7/16/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,HH LIBERTYVILLE CUSTOMER UNIT,901 S Milwaukee Ave,Libertyville,60048,888-758-4389,T,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.274185,-87.9533,11/10/2023,223761,11/10/2023,Unknown,7/20/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Phillips Chevrolet Free Solar Charging Station,9700 W Lincoln Highway,Frankfort,60423,815-469-2323,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,GPS,41.50765,-87.85102,8/10/2022,223862,2/14/2023,P,3/15/2022,False,False,J1772,CALL,CAR_DEALER,0,False,False,1,1,1,1
ELEC,Meijer - Tesla Supercharger,400  South Randall Road,Algonquin,60102,877-798-3752,E,Public,24 hours daily,12,Tesla,https://www.tesla.com/supercharger,GPS,42.17117,-88.33661,7/1/2023,224563,7/14/2023,P,7/25/2022,False,False,TESLA,CALL,GROCERY,0,False,False,0,0,1,0
ELEC,"Kohl's Woodridge, IL",1001 75th Street,Woodridge,60517,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,41.74957,-88.01417,11/10/2023,224571,11/10/2023,Unknown,7/25/2022,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,ACADEMY STORE 5781,8331 S Stewart Ave,Chicago,60620,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.739758,-87.63352,11/10/2023,224640,11/10/2023,Unknown,7/30/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,INTERPARK TOWER WEST,211 W Adams St,Chicago,60606,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.879013,-87.634415,11/10/2023,224650,11/10/2023,Unknown,7/30/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,INTERPARK TOWER EAST,211 W Adams St,Chicago,60606,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.87897,-87.63451,11/10/2023,224651,11/10/2023,Unknown,7/30/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,INTERPARK CH610 EAST,230 W Washington St,Chicago,60606,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88352,-87.63507,11/10/2023,224653,11/10/2023,Unknown,7/30/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,INTERPARK CH610 WEST,230 W Washington St,Chicago,60606,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883503,-87.63507,11/10/2023,224654,11/10/2023,Unknown,7/30/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,CLC LOT 7 PARKING LOT 8,"19351 West Washington St. Parking Lot 8, F Bl",Grayslake,60030,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.35708,-88.014145,11/10/2023,224804,11/10/2023,Unknown,8/4/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Eastland Suites Conference Center,1801 Eastland Dr,Bloomington,61704,309-662-0000,E,Public,24 hours daily,0,Non-Networked,Not Applicable,GPS,40.483826,-88.94807,9/14/2022,224983,2/14/2023,P,8/2/2022,False,False,J1772,CREDIT_CARD_ALWAYS,HOTEL,0,False,False,0,0,1,0
ELEC,Eastland Suites Hotel,1801 Eastland Dr,Bloomington,61704,309-662-0000,E,Public,24 hours daily,0,Non-Networked,Not Applicable,GPS,40.483074,-88.948616,9/14/2022,224984,2/14/2023,P,8/2/2022,False,False,J1772,CREDIT_CARD_ALWAYS,HOTEL,0,False,False,0,0,1,0
ELEC,"Walgreens 1701 N Buffalo Grove Rd, Buffalo Grove",1701 N BUFFALO G,BUFFALO GROVE,60089,888-264-2208,E,Public,Less than 24 hours,0,Volta,https://voltacharging.com/,GPS,42.182457,-87.96486,11/10/2023,225003,11/10/2023,Unknown,8/1/2022,False,False,J1772,CALL,OTHER,0,False,False,1,1,1,1
ELEC,Parking Lot B,4201 Medical Center Drive,McHenry,60050,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,42.316296,-88.27813,11/10/2023,225261,11/10/2023,Unknown,10/5/2021,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Auffenberg Of Carbondale,1015 EAST WALNUT,CARBONDALE,62901,866-816-7584,E,Public,Less than 24 hours,1,EV Connect,http://evconnect.com/,GPS,37.725803,-89.20072,11/10/2023,225629,11/10/2023,Unknown,8/15/2022,False,False,J1772 J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,CBBEL,9575 W Higgins Rd,Rosemont,60018,Not Available,E,Public,Less than 24 hours,0,EVMATCH,https://www.evmatch.com,GPS,41.99262,-87.86507,9/14/2023,226198,9/14/2023,P,8/2/2022,False,False,J1772,CALL,OFFICE_BLDG,0,False,False,1,0,1,0
ELEC,Plant Chicago,4459 S Marshfield Ave,Chicago,60609,Not Available,E,Public,24 hours daily,0,EVMATCH,https://www.evmatch.com,GPS,41.812363,-87.665955,9/14/2023,226281,9/14/2023,P,10/29/2021,False,False,J1772,CALL,OFFICE_BLDG,0,False,False,1,0,1,0
ELEC,Casey's - Tesla Supercharger,2100  East University Avenue,Urbana,61802,877-798-3752,E,Public,24 hours daily,8,Tesla,https://www.tesla.com/supercharger,GPS,40.115604,-88.18289,7/1/2023,226531,7/14/2023,P,8/22/2022,False,False,TESLA,CALL,GAS_STATION,0,False,False,0,0,1,0
ELEC,Garage locations,1652 brookdale Rd,Naperville,60563,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.783752,-88.19289,11/9/2023,226559,11/9/2023,Unknown,6/22/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Leasing office,1652 Brookdale RD,Naperville,60563,800-663-5633,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.783752,-88.19289,11/9/2023,226560,11/9/2023,Unknown,6/22/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Hampton Inn & Suites Aurora,2423 Bushwood Dr,Aurora,60506,888-998-2546,E,Public,24 hours daily,0,Blink Network,http://www.blinkcharging.com/,GPS,41.79122,-88.37667,11/10/2023,226717,11/10/2023,Unknown,8/30/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,ISAAC EX SUITES AGORA TOWER 1,408 Oak St,DeKalb,60115,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9308,-88.74875,11/10/2023,226882,11/10/2023,Unknown,9/2/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,ISAAC EX SUITES AGORA TOWER 2,408 Oak St,DeKalb,60115,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,41.93081,-88.74884,11/10/2023,226883,11/10/2023,Unknown,9/2/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Mike Haggerty Buick GMC,9100 S Kenton Ave,Oak Lawn,60453,888-998-2546,E,Public,24 hours daily,1,Blink Network,http://www.blinkcharging.com/,GPS,41.726936,-87.736725,11/10/2023,227190,11/10/2023,Unknown,9/6/2022,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Bob Grimm Chevrolet,2271 S Main St,Morton,61554,309-263-2241,E,Public,Less than 24 hours,1,Non-Networked,Not Applicable,GPS,40.587215,-89.47492,9/14/2022,227321,2/14/2023,P,1/1/2016,False,False,J1772 J1772COMBO,CALL,CAR_DEALER,0,False,False,1,1,1,1
ELEC,LOT C 5407 N UNIVERSI,5407 N University St,Peoria,61614,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,40.75281,-89.61541,11/10/2023,227442,11/10/2023,Unknown,9/10/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Chase Bank - 2122 W 22nd St,2122 W 22nd St,Oak Brook,60523,877-455-3833,E,Public,24 hours daily,4,eVgo Network,https://www.evgo.com/,GPS,41.84699,-87.97129,11/9/2023,228034,11/9/2023,Unknown,9/21/2022,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Walgreens,375 E Dundee Rd,Palatine,60074,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,42.13892,-88.03465,11/9/2023,228115,11/9/2023,Unknown,4/1/2015,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Woodfield Mall,5 Woodfield Mall,Schaumburg,60173,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,42.04653,-88.03877,11/9/2023,228116,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772 J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Walgreens - West Fullerton,1520 W Fullerton Ave,Chicago,60614,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,41.92571,-87.66618,11/9/2023,228117,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,UIC Maxwell Street Parking Structure,701 W Maxwell St,Chicago,60607,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,41.864716,-87.64545,11/9/2023,228118,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Walgreens,5625 N Ridge Ave,Chicago,60660,877-455-3833,T,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,41.9847,-87.660934,11/9/2023,228119,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Walgreens,10345 W Roosevelt Rd,Westchester,60154,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,41.86293,-87.88164,11/9/2023,228122,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Jewel-Osco,3400 N Western Ave,Chicago,60618,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,41.943222,-87.68926,11/9/2023,228123,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Walgreens,5158 N Lincoln Ave,Chicago,60625,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,41.97494,-87.69292,11/9/2023,228124,11/9/2023,Unknown,12/3/2014,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Berwyn Public Parking Garage,3239 Grove Ave Ste 100,Berwyn,60402,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,41.831528,-87.79434,11/9/2023,228125,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Whole Foods Market,1550 N Kingsbury St,Chicago,60642,877-455-3833,E,Public,Less than 24 hours,1,eVgo Network,https://www.evgo.com/,GPS,41.90877,-87.65305,11/9/2023,228130,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772 J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Whole Foods Market,750 N Martingale Rd,Schaumburg,60173,877-455-3833,E,Public,Less than 24 hours,1,eVgo Network,https://www.evgo.com/,GPS,42.04216,-88.03671,11/9/2023,228132,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772 J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Whole Foods Market,840 Willow Rd,Northbrook,60062,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,42.10703,-87.80078,11/9/2023,228134,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772 J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Whole Foods Market,3640 N Halsted St,Chicago,60613,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,41.94845,-87.64999,11/9/2023,228136,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772 J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Walgreens,12 N Northwest Hwy,Palatine,60067,877-455-3833,E,Public,24 hours daily,1,eVgo Network,https://www.evgo.com/,GPS,42.11058,-88.03479,11/9/2023,228139,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Orland Square Mall,288 Orland Square Dr,Orland Park,60462,877-455-3833,E,Public,24 hours daily,0,eVgo Network,https://www.evgo.com/,GPS,41.620975,-87.848335,11/9/2023,228298,11/9/2023,Unknown,12/30/2020,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Gurnee Mills,6170 Grand Ave,Gurnee,60031,877-455-3833,E,Public,24 hours daily,0,eVgo Network,https://www.evgo.com/,GPS,42.389763,-87.95552,11/9/2023,228300,11/9/2023,Unknown,4/30/2021,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Metropolitan Square,518 Metropolitan Way,Des Plaines,60016,877-455-3833,E,Public,24 hours daily,4,eVgo Network,https://www.evgo.com/,GPS,42.043247,-87.884895,11/9/2023,228311,11/9/2023,Unknown,8/1/2022,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Whole Foods Sauganash (CIC),6020 N Cicero Ave,Chicago,60646,877-455-3833,E,Public,24 hours daily,4,eVgo Network,https://www.evgo.com/,GPS,41.99146,-87.74926,11/9/2023,228615,11/9/2023,Unknown,3/7/2018,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Crossroads Centre,10850 Lincoln Trl,Fairview Heights,62208,877-455-3833,E,Public,24 hours daily,4,eVgo Network,https://www.evgo.com/,GPS,38.59196,-89.988945,11/9/2023,228704,11/9/2023,Unknown,9/21/2022,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,Colony Square,2300 S Elmhurst Rd # 2364,Mt Prospect,60056,877-455-3833,E,Public,24 hours daily,4,eVgo Network,https://www.evgo.com/,GPS,42.023506,-87.94094,11/9/2023,228791,11/9/2023,Unknown,6/1/2022,False,False,CHADEMO J1772COMBO,CALL,OTHER,0,True,True,1,1,1,1
ELEC,LF CITY HALL FOREST LOT #1,203 Northgate St,Lake Forest,60045,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.252277,-87.8418,11/10/2023,228877,11/10/2023,Unknown,9/22/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
ELEC,OREGON1 OREGON1,510 W. Washington street,Oregon,61061,888-758-4389,E,Public,24 hours daily,0,ChargePoint Network,http://www.chargepoint.com/,GPS,42.014805,-89.33487,11/10/2023,229264,11/10/2023,Unknown,9/27/2022,False,False,J1772,CALL,OTHER,0,True,True,1,1,1,1
